Hotel ID,Reviewer Name,Score,Hotel_id,Reviewer_id
5_23,ETSUKO_1,10.0,80.0,4683.0
5_23,Emy_1,9.2,80.0,959.0
5_23,GYUHEE_1,10.0,80.0,2633.0
5_23,Ga_1,10.0,80.0,4867.0
5_23,HEE_1,9.2,80.0,1211.0
5_23,HEEOK_1,10.0,80.0,4977.0
5_23,HIDETAKA_1,9.2,80.0,4989.0
5_23,HWAYOUNG_1,9.6,80.0,5044.0
5_23,HYEMIN_1,9.2,80.0,968.0
5_23,HYUN_1,10.0,80.0,672.0
5_23,Haengwook_1,10.0,80.0,5099.0
5_23,Hanah_1,10.0,80.0,2680.0
5_23,Hayong_1,10.0,80.0,5131.0
5_23,Hoi_1,10.0,80.0,426.0
5_23,Hoài_1,10.0,80.0,250.0
5_23,Hyewon_1,9.6,80.0,975.0
5_23,JAESUNG_1,10.0,80.0,2747.0
5_23,JAEYOUNG_1,10.0,80.0,980.0
5_23,JEONGHO_1,9.6,80.0,1726.0
5_23,JI_1,10.0,80.0,188.0
5_23,JIYEON_1,10.0,80.0,1251.0
5_23,JUHEE_1,10.0,80.0,1744.0
5_23,JUNLIN_1,10.0,80.0,5512.0
5_23,Jeong_1,10.0,80.0,817.0
5_23,Jeongin_1,10.0,80.0,987.0
5_23,Jichan_1,8.8,80.0,5611.0
5_23,Jinyoung_1,8.8,80.0,1769.0
5_23,Jiseon_1,10.0,80.0,1262.0
5_23,Jo_1,9.6,80.0,687.0
5_23,Ju_1,10.0,80.0,824.0
5_23,KANG_1,10.0,80.0,373.0
5_23,KIM_1,10.0,80.0,41.0
5_23,Kai_1,10.0,80.0,689.0
5_23,Kai_2,10.0,80.0,2844.0
5_23,Katherine_1,10.0,80.0,1276.0
5_23,Kihwan_1,10.0,80.0,5872.0
5_23,Kim_1,10.0,80.0,7.0
5_23,Kim_2,10.0,80.0,61.0
5_23,Kyu_1,6.8,80.0,480.0
5_23,LAU_1,7.6,80.0,5952.0
5_23,LEE_1,10.0,80.0,74.0
5_23,Lim_1,10.0,80.0,432.0
5_23,Lisa_1,10.0,80.0,342.0
5_23,Lê_1,10.0,80.0,14.0
5_23,M_1,10.0,80.0,2948.0
5_23,MI_1,10.0,80.0,706.0
5_23,MYEONG_1,9.6,80.0,2946.0
5_23,Man_1,9.2,80.0,434.0
5_23,Marie-Eve_1,9.6,80.0,6228.0
5_23,Mateusz_1,9.6,80.0,2961.0
5_23,Meilan_1,9.2,80.0,6272.0
5_23,Miseung_1,9.6,80.0,6355.0
5_23,NAM_1,10.0,80.0,842.0
5_23,NGUYEN_1,10.0,80.0,26.0
5_23,NGUYEN_2,10.0,80.0,132.0
5_23,NGUYEN_3,10.0,80.0,376.0
5_23,Na_1,10.0,80.0,845.0
5_23,Ng_1,10.0,80.0,1026.0
5_23,OHYUN_1,10.0,80.0,6633.0
5_23,Oh_1,10.0,80.0,6652.0
5_23,Phuangpetch_1,10.0,80.0,3081.0
5_23,Pichitchai_1,9.6,80.0,3090.0
5_23,Po_1,6.4,80.0,3095.0
5_23,Po_2,6.4,80.0,6776.0
5_23,Quỳnh_1,10.0,80.0,149.0
5_23,SANGHYUN_1,9.6,80.0,1949.0
5_23,SEONYEONG_1,9.6,80.0,1374.0
5_23,SEOYEON_1,10.0,80.0,1954.0
5_23,SEUNG_1,10.0,80.0,859.0
5_23,SEUNGHYUN_1,9.2,80.0,6998.0
5_23,SUBEAN_1,10.0,80.0,7060.0
5_23,SUNMI_1,9.6,80.0,1971.0
5_23,Saisai_1,10.0,80.0,7108.0
5_23,Seok_1,9.6,80.0,1380.0
5_23,Shaun_1,8.0,80.0,1383.0
5_23,Sojung_1,10.0,80.0,7281.0
5_23,Sumi_1,10.0,80.0,2004.0
5_23,Sungyun_1,10.0,80.0,7351.0
5_23,Sze_1,9.2,80.0,865.0
5_23,TA_1,6.4,80.0,7407.0
5_23,TAM_1,8.0,80.0,1056.0
5_23,Tiffany_1,9.6,80.0,629.0
5_23,Tina_1,10.0,80.0,560.0
5_23,Trung_1,10.0,80.0,36.0
5_23,Trịnh_1,9.2,80.0,355.0
5_23,Twiist_1,6.4,80.0,7718.0
5_23,Wei_1,9.6,80.0,1440.0
5_23,Wing_1,8.8,80.0,261.0
5_23,Wonkwon_1,10.0,80.0,7929.0
5_23,YEONMI_1,10.0,80.0,3423.0
5_23,YOOMI_1,10.0,80.0,8019.0
5_23,Yejin_1,10.0,80.0,8099.0
5_23,Yi_1,9.6,80.0,1453.0
5_23,Youn_1,8.0,80.0,8163.0
5_23,Yuen_1,8.4,80.0,1086.0
5_23,Yuk_1,10.0,80.0,1088.0
5_23,arum_1,10.0,80.0,8294.0
5_23,bea_1,10.0,80.0,3505.0
5_23,bea_2,10.0,80.0,3506.0
5_23,bea_3,10.0,80.0,8302.0
5_23,chaewon_1,10.0,80.0,8330.0
5_23,changsun_1,10.0,80.0,8335.0
5_23,cheolmin_1,10.0,80.0,8344.0
5_23,ching_1,9.6,80.0,8351.0
5_23,daeha_1,8.8,80.0,8379.0
5_23,daeha_2,8.8,80.0,8380.0
5_23,eunji_1,9.6,80.0,2166.0
5_23,hanne_1,8.8,80.0,8504.0
5_23,hanne_2,9.2,80.0,8505.0
5_23,heungrak_1,8.4,80.0,8538.0
5_23,hyunae_1,10.0,80.0,8602.0
5_23,hyung_1,8.8,80.0,2184.0
5_23,hyungyoung_1,9.2,80.0,8607.0
5_23,hyunjin_1,8.4,80.0,647.0
5_23,hyunjoong_1,10.0,80.0,8613.0
5_23,hyunju_1,9.2,80.0,3579.0
5_23,isabel_1,6.8,80.0,8641.0
5_23,jaehoon_1,10.0,80.0,8654.0
5_23,jinkyung_1,8.8,80.0,3608.0
5_23,kaling_1,10.0,80.0,8755.0
5_23,kim_1,9.6,80.0,119.0
5_23,kkotchorong_1,10.0,80.0,8801.0
5_23,kyehee_1,10.0,80.0,1108.0
5_23,kyungjin_1,10.0,80.0,1483.0
5_23,meiyee_1,7.6,80.0,8905.0
5_23,namhee_1,10.0,80.0,8965.0
5_23,pieona_1,10.0,80.0,9026.0
5_23,sarang_1,10.0,80.0,1495.0
5_23,sora_1,10.0,80.0,2271.0
5_23,soyoung_1,10.0,80.0,1501.0
5_23,thanh_1,9.6,80.0,222.0
5_23,weiwen_1,10.0,80.0,9316.0
5_23,weixiong_1,10.0,80.0,9317.0
5_23,wonseok_1,10.0,80.0,9325.0
5_23,yujin_1,10.0,80.0,1135.0
5_23,太樹_1,10.0,80.0,9496.0
5_23,김성은_1,9.2,80.0,9542.0
5_23,민지_1,9.6,80.0,2340.0
5_23,승현_1,10.0,80.0,9657.0
5_23,엄마_1,10.0,80.0,9669.0
5_23,영인_1,10.0,80.0,3822.0
5_23,은주_1,9.6,80.0,9712.0
5_23,종범_1,9.2,80.0,9745.0
5_23,충충이_1,10.0,80.0,9789.0
5_23,해피_1,10.0,80.0,9825.0
5_23,현정_1,10.0,80.0,2373.0
5_23,현정_2,10.0,80.0,9831.0
5_23,현주_1,10.0,80.0,1141.0
5_24,._1,10.0,61.0,3856.0
5_24,84_1,9.6,61.0,3869.0
5_24,A-ram_1,8.4,61.0,3870.0
5_24,Ah_1,9.2,61.0,1143.0
5_24,Anh_1,8.0,61.0,6.0
5_24,BINI_1,10.0,61.0,4082.0
5_24,BONA_1,10.0,61.0,4093.0
5_24,BORA_1,9.2,61.0,1556.0
5_24,Byung_1,8.8,61.0,4195.0
5_24,Byungyong_1,8.4,61.0,4205.0
5_24,CHO_1,9.2,61.0,1580.0
5_24,CHOI_1,10.0,61.0,262.0
5_24,Choi_1,8.0,61.0,663.0
5_24,Chung_1,9.2,61.0,364.0
5_24,Chunhyuk_1,7.6,61.0,4421.0
5_24,Connie_1,7.6,61.0,2520.0
5_24,Cuong_1,7.6,61.0,183.0
5_24,Dong_1,10.0,61.0,247.0
5_24,DongHyun_1,10.0,61.0,2585.0
5_24,Donghae_1,9.6,61.0,4631.0
5_24,Duong_1,10.0,61.0,73.0
5_24,EUNA_1,9.2,61.0,956.0
5_24,EUNJI_1,10.0,61.0,957.0
5_24,Eun_1,9.2,61.0,249.0
5_24,Eun_2,10.0,61.0,2611.0
5_24,Eunji_1,10.0,61.0,587.0
5_24,GOOMIN_1,10.0,61.0,2631.0
5_24,Geoffrey_1,10.0,61.0,1202.0
5_24,HAEKONG_1,9.6,61.0,4945.0
5_24,HAENG_1,8.0,61.0,4946.0
5_24,HANKYEOL_1,9.6,61.0,4960.0
5_24,HEEHWAN_1,8.8,61.0,4973.0
5_24,HUIRU_1,9.6,61.0,5033.0
5_24,HYUNJOO_1,9.2,61.0,1681.0
5_24,HYUNSU_1,9.6,61.0,5087.0
5_24,Hana_1,8.4,61.0,798.0
5_24,Hannah_1,10.0,61.0,1686.0
5_24,Hue_1,8.4,61.0,315.0
5_24,Hyejung_1,9.2,61.0,1229.0
5_24,Hyun_1,10.0,61.0,370.0
5_24,Hyunseo_1,7.6,61.0,2715.0
5_24,INHYEONG_1,10.0,61.0,5327.0
5_24,JAEHOON_1,10.0,61.0,2745.0
5_24,JAGEUK_1,10.0,61.0,5398.0
5_24,JENNY_1,8.8,61.0,5415.0
5_24,JENNY_2,8.8,61.0,5416.0
5_24,JEONGMOO_1,9.2,61.0,5424.0
5_24,JIN_1,10.0,61.0,1248.0
5_24,JINSIK_1,8.0,61.0,5460.0
5_24,JIYEONG_1,6.8,61.0,1250.0
5_24,JUHEE_1,10.0,61.0,1744.0
5_24,JUNG_1,10.0,61.0,428.0
5_24,JUNHYUK_1,10.0,61.0,2774.0
5_24,JUYEON_1,8.4,61.0,5518.0
5_24,JaeKeun_1,8.4,61.0,5530.0
5_24,Jaeongho_1,9.6,61.0,5541.0
5_24,Janet_1,9.2,61.0,2783.0
5_24,Jang_1,8.0,61.0,430.0
5_24,Ji_1,10.0,61.0,301.0
5_24,Ji_2,10.0,61.0,2797.0
5_24,Jin_1,6.4,61.0,431.0
5_24,Jin_2,7.2,61.0,5626.0
5_24,Jung_1,8.4,61.0,479.0
5_24,KAYUN_1,9.2,61.0,5724.0
5_24,KAZUHIRO_1,8.0,61.0,5725.0
5_24,KI_1,10.0,61.0,2837.0
5_24,KIM_1,7.6,61.0,41.0
5_24,KJY_1,10.0,61.0,5757.0
5_24,KYOHONG_1,9.6,61.0,2840.0
5_24,KYOHONG_2,9.2,61.0,5777.0
5_24,Kate_1,9.6,61.0,2849.0
5_24,Kiem_1,8.0,61.0,5869.0
5_24,Kim_1,10.0,61.0,7.0
5_24,Kim_2,8.0,61.0,61.0
5_24,Kim_3,10.0,61.0,320.0
5_24,Kim_4,10.0,61.0,694.0
5_24,Kim_5,9.6,61.0,5876.0
5_24,Kim-Ninh_1,8.4,61.0,5874.0
5_24,Kyuhwan_1,9.6,61.0,5941.0
5_24,Kyung_1,9.6,61.0,609.0
5_24,LEE_1,8.0,61.0,74.0
5_24,Lee_1,10.0,61.0,71.0
5_24,Marius_1,9.6,61.0,1859.0
5_24,Mihwa_1,10.0,61.0,2968.0
5_24,Minhyun_1,9.6,61.0,2973.0
5_24,Miyoung_1,8.4,61.0,1023.0
5_24,Moon_1,6.8,61.0,708.0
5_24,Myungae_1,9.6,61.0,6412.0
5_24,Myungsun_1,10.0,61.0,6417.0
5_24,PUN_1,8.0,61.0,6706.0
5_24,Park_1,9.6,61.0,201.0
5_24,Patrick_1,9.2,61.0,378.0
5_24,PocSic_1,8.8,61.0,6777.0
5_24,QINGYU_1,9.6,61.0,6807.0
5_24,RICARDO_1,10.0,61.0,3121.0
5_24,Rang-Hee_1,10.0,61.0,6869.0
5_24,Rang-Hee_2,10.0,61.0,6870.0
5_24,Ratheesh_1,7.2,61.0,6877.0
5_24,Riccardi_1,9.6,61.0,6894.0
5_24,Riccardi_2,10.0,61.0,6895.0
5_24,Riccardi_3,9.6,61.0,6896.0
5_24,SANDRA_1,10.0,61.0,6952.0
5_24,SERA_1,8.8,61.0,6993.0
5_24,SEUNG_1,10.0,61.0,859.0
5_24,SIJUNG_1,9.6,61.0,7023.0
5_24,SOHYUN_1,10.0,61.0,1964.0
5_24,SOOMIN_1,6.8,61.0,7049.0
5_24,SUNYOUNG_1,10.0,61.0,7096.0
5_24,Sehee_1,8.8,61.0,7142.0
5_24,Seieun_1,7.6,61.0,7144.0
5_24,Seo_1,10.0,61.0,862.0
5_24,Seohee_1,10.0,61.0,1982.0
5_24,Seok_1,9.2,61.0,1380.0
5_24,Seokjin_1,8.0,61.0,7152.0
5_24,Seung-ho_1,7.6,61.0,7187.0
5_24,Shamnila_1,8.4,61.0,7214.0
5_24,Shingo_1,8.8,61.0,7229.0
5_24,Shingo_2,10.0,61.0,7230.0
5_24,Shinyoung_1,10.0,61.0,7233.0
5_24,Sue_1,10.0,61.0,3257.0
5_24,Sue_2,7.6,61.0,7329.0
5_24,Sunju_1,6.4,61.0,7354.0
5_24,THI_1,10.0,61.0,48.0
5_24,Taekyung_1,9.6,61.0,7491.0
5_24,Thi_1,9.6,61.0,3.0
5_24,Thi_2,9.6,61.0,15.0
5_24,U_1,9.6,61.0,2058.0
5_24,Woo_1,10.0,61.0,565.0
5_24,YEONGJAE_1,9.6,61.0,7989.0
5_24,YOOJIN_1,8.0,61.0,1447.0
5_24,YOOJIN_2,7.2,61.0,8017.0
5_24,YOONKI_1,6.8,61.0,8022.0
5_24,YOU_1,9.2,61.0,2098.0
5_24,YOUNG_1,8.8,61.0,891.0
5_24,YOUNGJIN_1,10.0,61.0,8035.0
5_24,YOUNSUNG_1,9.2,61.0,3445.0
5_24,YUMI_1,9.6,61.0,1081.0
5_24,YUNSUNG_1,9.6,61.0,8073.0
5_24,Yang_1,9.6,61.0,2103.0
5_24,Ying_1,8.0,61.0,1083.0
5_24,Yongwen_1,10.0,61.0,8150.0
5_24,Yoon_1,9.6,61.0,1084.0
5_24,Yoon_2,9.2,61.0,8154.0
5_24,Youngju_1,9.6,61.0,3469.0
5_24,Yozo_1,6.4,61.0,3471.0
5_24,Yriy_1,10.0,61.0,8185.0
5_24,Yuen_1,9.2,61.0,1086.0
5_24,Yuen_2,8.8,61.0,8194.0
5_24,Yunjin_1,10.0,61.0,3477.0
5_24,ayako_1,8.8,61.0,8298.0
5_24,chang_1,7.2,61.0,894.0
5_24,choi_1,10.0,61.0,311.0
5_24,eunji_1,9.6,61.0,2166.0
5_24,eunji_2,10.0,61.0,8436.0
5_24,eunji_3,10.0,61.0,8437.0
5_24,flask_1,8.0,61.0,8452.0
5_24,gui_1,7.2,61.0,8477.0
5_24,gui_2,6.8,61.0,8478.0
5_24,haeji_1,10.0,61.0,8489.0
5_24,hyeseon_1,8.0,61.0,8591.0
5_24,hyeyoon_1,10.0,61.0,8594.0
5_24,hyeyoon_2,10.0,61.0,8595.0
5_24,hyomin_1,10.0,61.0,8599.0
5_24,hyuk_1,10.0,61.0,8601.0
5_24,ilgyu_1,10.0,61.0,8629.0
5_24,ina_1,8.4,61.0,8634.0
5_24,inae_1,10.0,61.0,8635.0
5_24,jaewoo_1,10.0,61.0,3593.0
5_24,jieun_1,8.4,61.0,899.0
5_24,jin_1,9.2,61.0,569.0
5_24,jinhwan_1,7.2,61.0,8692.0
5_24,kona_1,6.4,61.0,8803.0
5_24,kwon_1,9.2,61.0,750.0
5_24,kyoung_1,7.6,61.0,3632.0
5_24,kyuhwan_1,10.0,61.0,8824.0
5_24,kyungsu_1,9.2,61.0,8830.0
5_24,lee_1,10.0,61.0,328.0
5_24,lee_2,9.2,61.0,1109.0
5_24,minhwa_1,9.6,61.0,8931.0
5_24,minji_1,10.0,61.0,1113.0
5_24,nayoung_1,9.6,61.0,1489.0
5_24,nguyen_1,10.0,61.0,64.0
5_24,pui_1,9.2,61.0,9036.0
5_24,sangdong_1,8.8,61.0,9070.0
5_24,sangmi_1,10.0,61.0,9076.0
5_24,sejong_1,8.4,61.0,9094.0
5_24,seonyeong_1,10.0,61.0,3692.0
5_24,seulki_1,9.2,61.0,9115.0
5_24,seung_1,9.6,61.0,907.0
5_24,seungjae_1,9.6,61.0,9119.0
5_24,seungri_1,9.6,61.0,9120.0
5_24,stamen_1,9.6,61.0,9167.0
5_24,wah_1,8.4,61.0,9312.0
5_24,woori_1,10.0,61.0,9329.0
5_24,youngil_1,7.2,61.0,9391.0
5_24,youyoung_1,10.0,61.0,9402.0
5_24,다정_1,10.0,61.0,9555.0
5_24,완호_1,9.2,61.0,9686.0
5_24,용해_1,9.2,61.0,9690.0
5_24,유민_1,9.6,61.0,9702.0
5_24,윤_1,8.8,61.0,3827.0
5_24,이_1,9.2,61.0,3829.0
5_25,Phi_1,9.6,466.0,255.0
5_27,Duy_1,9.6,344.0,25.0
5_27,Hứa_1,10.0,344.0,1237.0
5_27,Park_1,10.0,344.0,201.0
5_27,영삼_1,8.4,344.0,3820.0
5_3,Anh_1,8.0,95.0,6.0
5_3,Anh_2,8.8,95.0,55.0
5_3,Anh_3,9.6,95.0,129.0
5_3,Anh_4,9.2,95.0,292.0
5_3,CHOO_1,9.2,95.0,1579.0
5_3,Changho_1,10.0,95.0,2484.0
5_3,Châu_1,10.0,95.0,138.0
5_3,DUY_1,10.0,95.0,583.0
5_3,Dao_1,10.0,95.0,154.0
5_3,David_1,9.6,95.0,56.0
5_3,Dũng_1,9.6,95.0,145.0
5_3,EUNYOUNG_1,6.4,95.0,784.0
5_3,Emy_1,9.2,95.0,959.0
5_3,Emy_2,8.0,95.0,4736.0
5_3,Federico_1,10.0,95.0,4802.0
5_3,Florian_1,8.4,95.0,789.0
5_3,GERRIT_1,8.8,95.0,2626.0
5_3,HAMAMOTO_1,8.0,95.0,4954.0
5_3,HYO_1,10.0,95.0,2671.0
5_3,Ha_1,8.0,95.0,54.0
5_3,Ha_2,7.6,95.0,297.0
5_3,Han_1,9.6,95.0,209.0
5_3,Harim_1,7.2,95.0,5122.0
5_3,Henry_1,9.2,95.0,675.0
5_3,Hoa_1,10.0,95.0,88.0
5_3,Huy_1,9.2,95.0,16.0
5_3,Huế_1,9.6,95.0,5232.0
5_3,Hyeryeon_1,10.0,95.0,5259.0
5_3,Hải_1,6.4,95.0,98.0
5_3,Ivan_1,10.0,95.0,595.0
5_3,JOAO_1,7.2,95.0,1739.0
5_3,JUN_1,10.0,95.0,597.0
5_3,Jang_1,10.0,95.0,430.0
5_3,Jennifer_1,10.0,95.0,684.0
5_3,Jon_1,9.2,95.0,991.0
5_3,Jonglim_1,10.0,95.0,5664.0
5_3,Jungno_1,10.0,95.0,5695.0
5_3,Justin_1,8.4,95.0,318.0
5_3,KIM_1,10.0,95.0,41.0
5_3,Khue_1,10.0,95.0,1805.0
5_3,Khả_1,8.4,95.0,1808.0
5_3,Kiet_1,10.0,95.0,536.0
5_3,LAURA_1,10.0,95.0,1820.0
5_3,Le_1,10.0,95.0,13.0
5_3,Linh_1,10.0,95.0,9.0
5_3,Loc_1,10.0,95.0,211.0
5_3,Luyen_1,8.4,95.0,2924.0
5_3,Lê_1,10.0,95.0,14.0
5_3,Lê_2,9.6,95.0,89.0
5_3,Lý_1,10.0,95.0,539.0
5_3,Mai_1,7.6,95.0,21.0
5_3,Manh_1,10.0,95.0,196.0
5_3,Manh_2,9.2,95.0,707.0
5_3,Ming_1,8.8,95.0,840.0
5_3,Minh_1,10.0,95.0,2.0
5_3,Minyoung_1,10.0,95.0,2976.0
5_3,My_1,10.0,95.0,63.0
5_3,Mì_1,10.0,95.0,6419.0
5_3,NGUYEN_1,10.0,95.0,26.0
5_3,NGUYEN_2,10.0,95.0,132.0
5_3,NHON_1,10.0,95.0,844.0
5_3,Nam_1,10.0,95.0,65.0
5_3,Namkyung_1,10.0,95.0,6494.0
5_3,Ngo_1,9.2,95.0,228.0
5_3,Nguyen_1,10.0,95.0,1.0
5_3,Nguyen_2,9.6,95.0,10.0
5_3,Nguyễn_1,10.0,95.0,0.0
5_3,Ngô_1,9.6,95.0,159.0
5_3,Nhi_1,9.6,95.0,122.0
5_3,Nhi_2,10.0,95.0,714.0
5_3,Nikita_1,10.0,95.0,6586.0
5_3,PHOO_1,10.0,95.0,6693.0
5_3,Park_1,10.0,95.0,201.0
5_3,Phan_1,9.2,95.0,33.0
5_3,Phung_1,8.8,95.0,282.0
5_3,Phuong_1,10.0,95.0,18.0
5_3,Phuong_2,7.2,95.0,104.0
5_3,QIAN_1,10.0,95.0,3100.0
5_3,Quang_1,10.0,95.0,27.0
5_3,Quynh_1,8.4,95.0,59.0
5_3,Rolf_1,8.4,95.0,6912.0
5_3,SEONGJIN_1,9.6,95.0,1373.0
5_3,Sandra_1,10.0,95.0,498.0
5_3,Sang_1,10.0,95.0,105.0
5_3,Satwant_1,9.2,95.0,7131.0
5_3,Sebastian_1,7.2,95.0,3206.0
5_3,Stephen_1,9.6,95.0,231.0
5_3,Stewart_1,9.6,95.0,729.0
5_3,Supat_1,9.6,95.0,3265.0
5_3,Supat_2,9.2,95.0,7360.0
5_3,THANH_1,9.6,95.0,116.0
5_3,TZU_1,8.8,95.0,3291.0
5_3,Tan_1,10.0,95.0,240.0
5_3,Thao_1,10.0,95.0,39.0
5_3,Thao_2,9.6,95.0,216.0
5_3,Thi_1,10.0,95.0,3.0
5_3,Thi_2,9.2,95.0,15.0
5_3,Thien_1,10.0,95.0,308.0
5_3,Thu_1,10.0,95.0,24.0
5_3,Thu_2,10.0,95.0,179.0
5_3,Thuan_1,10.0,95.0,352.0
5_3,Thuan_2,10.0,95.0,3322.0
5_3,Thuỳ_1,10.0,95.0,508.0
5_3,Thị_1,10.0,95.0,12.0
5_3,Thị_2,10.0,95.0,134.0
5_3,Tiên_1,9.6,95.0,309.0
5_3,Tran_1,10.0,95.0,23.0
5_3,Trang_1,10.0,95.0,19.0
5_3,Triết_1,10.0,95.0,3342.0
5_3,Trung_1,10.0,95.0,36.0
5_3,Trung_2,9.6,95.0,235.0
5_3,Truong_1,10.0,95.0,81.0
5_3,Trường_1,10.0,95.0,354.0
5_3,Tuan_1,6.4,95.0,22.0
5_3,Tuan_2,8.8,95.0,151.0
5_3,Tuan_3,10.0,95.0,512.0
5_3,Tuan_4,8.4,95.0,3354.0
5_3,Tuấn_1,10.0,95.0,82.0
5_3,Tín_1,10.0,95.0,1070.0
5_3,Van_1,8.8,95.0,30.0
5_3,Van_2,7.2,95.0,171.0
5_3,Van_3,9.6,95.0,1428.0
5_3,Vi_1,10.0,95.0,207.0
5_3,Viet_1,8.4,95.0,67.0
5_3,Vu_1,9.2,95.0,44.0
5_3,Vy_1,9.6,95.0,93.0
5_3,Vân_1,9.2,95.0,96.0
5_3,Vũ_1,10.0,95.0,77.0
5_3,Yến_1,10.0,95.0,118.0
5_3,dao_1,9.2,95.0,3535.0
5_3,hongthu_1,10.0,95.0,8552.0
5_3,jolie_1,6.8,95.0,1105.0
5_3,keumji_1,8.4,95.0,3627.0
5_3,linh_1,9.2,95.0,276.0
5_3,my_1,10.0,95.0,1116.0
5_3,nguyen_1,10.0,95.0,64.0
5_3,sukju_1,10.0,95.0,9187.0
5_3,sungha_1,10.0,95.0,9195.0
5_3,xy_1,9.2,95.0,9343.0
5_3,다희_1,10.0,95.0,2330.0
5_3,애경_1,8.0,95.0,9665.0
5_3,지훈_1,9.6,95.0,1527.0
5_30,Alice_1,8.8,81.0,518.0
5_30,Bơ_1,10.0,81.0,4213.0
5_30,CHAEHEE_1,10.0,81.0,4233.0
5_30,CHIEMI_1,9.2,81.0,4252.0
5_30,CHING_1,6.4,81.0,2464.0
5_30,Cam_1,10.0,81.0,770.0
5_30,Celine_1,10.0,81.0,940.0
5_30,Chau_1,8.4,81.0,175.0
5_30,Chau_2,10.0,81.0,523.0
5_30,Colten_1,9.2,81.0,2519.0
5_30,Công_1,10.0,81.0,365.0
5_30,DEOKWON_1,10.0,81.0,4509.0
5_30,DONGHEE_1,9.2,81.0,4517.0
5_30,DONGKEUN_1,6.8,81.0,4523.0
5_30,DONGSHIN_1,8.4,81.0,4525.0
5_30,Diego_1,10.0,81.0,4600.0
5_30,Dong_1,7.6,81.0,247.0
5_30,Dâu_1,10.0,81.0,4662.0
5_30,EMILY_1,10.0,81.0,4677.0
5_30,EUN_1,9.6,81.0,367.0
5_30,EUNJI_1,8.0,81.0,957.0
5_30,EUNJUNG_1,9.6,81.0,2599.0
5_30,EUNMI_1,8.8,81.0,783.0
5_30,EVGENY_1,9.6,81.0,2601.0
5_30,Giang_1,10.0,81.0,57.0
5_30,Glocent_1,10.0,81.0,1658.0
5_30,HEEJU_1,8.8,81.0,1210.0
5_30,HYE_1,6.8,81.0,591.0
5_30,HYELIM_1,9.6,81.0,5049.0
5_30,HYENSUK_1,8.8,81.0,2666.0
5_30,HYOIN_1,10.0,81.0,5064.0
5_30,Hans_1,7.2,81.0,5118.0
5_30,Hans_2,9.2,81.0,5119.0
5_30,Heeyeon_1,7.6,81.0,5142.0
5_30,Hoang_1,10.0,81.0,17.0
5_30,Hoàng_1,9.6,81.0,20.0
5_30,Huan_1,9.2,81.0,679.0
5_30,Huy_1,10.0,81.0,16.0
5_30,Hyejin_1,8.4,81.0,1228.0
5_30,Hyun_1,8.4,81.0,370.0
5_30,Hồng_1,10.0,81.0,101.0
5_30,Inhyeok_1,6.8,81.0,5354.0
5_30,JAEWON_1,9.6,81.0,2748.0
5_30,JAEYUL_1,10.0,81.0,5397.0
5_30,JEONGA_1,10.0,81.0,5419.0
5_30,JUNGA_1,8.8,81.0,5491.0
5_30,Jason_1,10.0,81.0,300.0
5_30,Jason_2,6.8,81.0,2785.0
5_30,Jason_3,10.0,81.0,2786.0
5_30,Jason_4,10.0,81.0,2787.0
5_30,Jason_5,9.6,81.0,5560.0
5_30,Ji_1,6.4,81.0,301.0
5_30,Jimim_1,10.0,81.0,1260.0
5_30,Ju_1,8.4,81.0,824.0
5_30,KEEHONG_1,8.8,81.0,5728.0
5_30,KIHONG_1,7.6,81.0,5748.0
5_30,KIM_1,8.0,81.0,41.0
5_30,KIM_2,8.8,81.0,319.0
5_30,KYEONGSOO_1,8.8,81.0,5775.0
5_30,KYUNG_1,7.6,81.0,1796.0
5_30,Keith_1,6.4,81.0,607.0
5_30,Kim_1,7.6,81.0,7.0
5_30,Kim_2,8.4,81.0,61.0
5_30,Linh_1,10.0,81.0,9.0
5_30,Linh_2,10.0,81.0,84.0
5_30,Long_1,10.0,81.0,52.0
5_30,Long_2,10.0,81.0,433.0
5_30,Lyi_1,9.6,81.0,6067.0
5_30,MOONGYU_1,9.2,81.0,6156.0
5_30,Minwoong_1,10.0,81.0,6349.0
5_30,My_1,10.0,81.0,63.0
5_30,My_2,10.0,81.0,375.0
5_30,Ngoc_1,10.0,81.0,8.0
5_30,Nguyen_1,10.0,81.0,1.0
5_30,Nguyên_1,7.2,81.0,115.0
5_30,Nguyễn_1,10.0,81.0,0.0
5_30,Nguyễn_2,8.0,81.0,5.0
5_30,Nguyễn_3,10.0,81.0,29.0
5_30,Nhân_1,10.0,81.0,403.0
5_30,Ny_1,10.0,81.0,3041.0
5_30,Ny_2,10.0,81.0,6622.0
5_30,PARK_1,8.4,81.0,239.0
5_30,PHAN_1,9.6,81.0,617.0
5_30,Park_1,8.4,81.0,201.0
5_30,Phương_1,8.4,81.0,47.0
5_30,QUYNH_1,9.6,81.0,1034.0
5_30,QUYNH_2,9.6,81.0,6814.0
5_30,R_1,7.6,81.0,1366.0
5_30,Rungtham_1,9.2,81.0,6932.0
5_30,SANGHOON_1,8.0,81.0,6954.0
5_30,SERYEON_1,10.0,81.0,3164.0
5_30,SEUNGKYU_1,8.8,81.0,3166.0
5_30,SOYOUN_1,7.2,81.0,7057.0
5_30,SUJUNG_1,8.4,81.0,7064.0
5_30,SUNGCHUL_1,6.8,81.0,3186.0
5_30,SUNGMIN_1,8.4,81.0,7080.0
